"taxonKey","year","obs","cobs","ncells","c_ncells","classKey","protected","classsKey"
5358907,2010,0,0,0,0,220,FALSE,NA
5358907,2011,7,355,4,4,220,FALSE,NA
5358907,2012,3,47,3,3,220,FALSE,NA
5358907,2013,1,13,1,1,220,FALSE,NA
5358907,2014,5,114,5,5,220,FALSE,NA
5358907,2015,5,234,3,2,220,FALSE,NA
5358907,2016,17,440,16,10,220,FALSE,NA
5358907,2017,3,23,3,3,220,FALSE,NA
5358907,2018,5,181,4,4,220,FALSE,NA
5358907,2019,16,149,13,12,220,FALSE,NA
5358907,2020,17,406,16,15,220,FALSE,NA
5358907,2021,20,293,20,15,220,FALSE,NA
5358907,2022,0,0,0,0,220,FALSE,NA
3138953,1972,1,91,1,1,220,FALSE,NA
3138953,1973,0,0,0,0,220,FALSE,NA
3138953,1974,0,0,0,0,220,FALSE,NA
3138953,1975,0,0,0,0,220,FALSE,NA
3138953,1976,0,0,0,0,220,FALSE,NA
3138953,1977,0,0,0,0,220,FALSE,NA
3138953,1978,0,0,0,0,220,FALSE,NA
3138953,1979,0,0,0,0,220,FALSE,NA
3138953,1980,0,0,0,0,220,FALSE,NA
3138953,1981,0,0,0,0,220,FALSE,NA
3138953,1982,0,0,0,0,220,FALSE,NA
3138953,1983,0,0,0,0,220,FALSE,NA
3138953,1984,0,0,0,0,220,FALSE,NA
3138953,1985,0,0,0,0,220,FALSE,NA
3138953,1986,0,0,0,0,220,FALSE,NA
3138953,1987,0,0,0,0,220,FALSE,NA
3138953,1988,0,0,0,0,220,FALSE,NA
3138953,1989,0,0,0,0,220,FALSE,NA
3138953,1990,0,0,0,0,220,FALSE,NA
3138953,1991,0,0,0,0,220,FALSE,NA
3138953,1992,0,0,0,0,220,FALSE,NA
3138953,1993,0,0,0,0,220,FALSE,NA
3138953,1994,0,0,0,0,220,FALSE,NA
3138953,1995,0,0,0,0,220,FALSE,NA
3138953,1996,0,0,0,0,220,FALSE,NA
3138953,1997,0,0,0,0,220,FALSE,NA
3138953,1998,0,0,0,0,220,FALSE,NA
3138953,1999,0,0,0,0,220,FALSE,NA
3138953,2000,0,0,0,0,220,FALSE,NA
3138953,2001,0,0,0,0,220,FALSE,NA
3138953,2002,0,0,0,0,220,FALSE,NA
3138953,2003,0,0,0,0,220,FALSE,NA
3138953,2004,0,0,0,0,220,FALSE,NA
3138953,2005,2,38,2,2,220,FALSE,NA
3138953,2006,0,0,0,0,220,FALSE,NA
3138953,2007,0,0,0,0,220,FALSE,NA
3138953,2008,0,0,0,0,220,FALSE,NA
3138953,2009,0,0,0,0,220,FALSE,NA
3138953,2010,0,0,0,0,220,FALSE,NA
3138953,2011,0,0,0,0,220,FALSE,NA
3138953,2012,0,0,0,0,220,FALSE,NA
3138953,2013,0,0,0,0,220,FALSE,NA
3138953,2014,0,0,0,0,220,FALSE,NA
3138953,2015,0,0,0,0,220,FALSE,NA
3138953,2016,0,0,0,0,220,FALSE,NA
3138953,2017,0,0,0,0,220,FALSE,NA
3138953,2018,0,0,0,0,220,FALSE,NA
3138953,2019,0,0,0,0,220,FALSE,NA
3138953,2020,0,0,0,0,220,FALSE,NA
3138953,2021,0,0,0,0,220,FALSE,NA
3138953,2022,0,0,0,0,220,FALSE,NA
3003709,1972,1,109,1,1,220,FALSE,NA
3003709,1973,0,0,0,0,220,FALSE,NA
3003709,1974,0,0,0,0,220,FALSE,NA
3003709,1975,0,0,0,0,220,FALSE,NA
3003709,1976,0,0,0,0,220,FALSE,NA
3003709,1977,0,0,0,0,220,FALSE,NA
3003709,1978,0,0,0,0,220,FALSE,NA
3003709,1979,0,0,0,0,220,FALSE,NA
3003709,1980,0,0,0,0,220,FALSE,NA
3003709,1981,0,0,0,0,220,FALSE,NA
3003709,1982,0,0,0,0,220,FALSE,NA
3003709,1983,0,0,0,0,220,FALSE,NA
3003709,1984,0,0,0,0,220,FALSE,NA
3003709,1985,0,0,0,0,220,FALSE,NA
3003709,1986,0,0,0,0,220,FALSE,NA
3003709,1987,2,1,2,1,220,FALSE,NA
3003709,1988,0,0,0,0,220,FALSE,NA
3003709,1989,0,0,0,0,220,FALSE,NA
3003709,1990,0,0,0,0,220,FALSE,NA
3003709,1991,0,0,0,0,220,FALSE,NA
3003709,1992,0,0,0,0,220,FALSE,NA
3003709,1993,0,0,0,0,220,FALSE,NA
3003709,1994,0,0,0,0,220,FALSE,NA
3003709,1995,1,83,1,1,220,FALSE,NA
3003709,1996,1,29,1,1,220,FALSE,NA
3003709,1997,0,0,0,0,220,FALSE,NA
3003709,1998,0,0,0,0,220,FALSE,NA
3003709,1999,0,0,0,0,220,FALSE,NA
3003709,2000,2,261,2,2,220,FALSE,NA
3003709,2001,0,0,0,0,220,FALSE,NA
3003709,2002,0,0,0,0,220,FALSE,NA
3003709,2003,1,45,1,1,220,FALSE,NA
3003709,2004,3,134,2,2,220,FALSE,NA
3003709,2005,1,99,1,1,220,FALSE,NA
3003709,2006,2,13,2,2,220,FALSE,NA
3003709,2007,0,0,0,0,220,FALSE,NA
3003709,2008,5,150,4,4,220,FALSE,NA
3003709,2009,0,0,0,0,220,FALSE,NA
3003709,2010,5,323,5,5,220,FALSE,NA
3003709,2011,4,151,4,4,220,FALSE,NA
3003709,2012,2,75,2,2,220,FALSE,NA
3003709,2013,1,71,1,1,220,FALSE,NA
3003709,2014,1,8,1,1,220,FALSE,NA
3003709,2015,3,121,3,3,220,FALSE,NA
3003709,2016,3,360,3,3,220,FALSE,NA
3003709,2017,2,2,1,1,220,FALSE,NA
3003709,2018,10,398,6,6,220,FALSE,NA
3003709,2019,2,111,2,2,220,FALSE,NA
3003709,2020,12,724,7,7,220,FALSE,NA
3003709,2021,4,562,3,3,220,FALSE,NA
3003709,2022,0,0,0,0,220,FALSE,NA
2701578,1972,12,523,12,12,196,FALSE,NA
2701578,1973,0,0,0,0,196,FALSE,NA
2701578,1974,0,0,0,0,196,FALSE,NA
2701578,1975,0,0,0,0,196,FALSE,NA
2701578,1976,0,0,0,0,196,FALSE,NA
2701578,1977,0,0,0,0,196,FALSE,NA
2701578,1978,0,0,0,0,196,FALSE,NA
2701578,1979,0,0,0,0,196,FALSE,NA
2701578,1980,0,0,0,0,196,FALSE,NA
2701578,1981,0,0,0,0,196,FALSE,NA
2701578,1982,0,0,0,0,196,FALSE,NA
2701578,1983,0,0,0,0,196,FALSE,NA
2701578,1984,4,48,4,3,196,FALSE,NA
2701578,1985,7,10,5,4,196,FALSE,NA
2701578,1986,19,46,13,10,196,FALSE,NA
2701578,1987,5,16,3,2,196,FALSE,NA
2701578,1988,4,15,4,2,196,FALSE,NA
2701578,1989,0,0,0,0,196,FALSE,NA
2701578,1990,0,0,0,0,196,FALSE,NA
2701578,1991,0,0,0,0,196,FALSE,NA
2701578,1992,0,0,0,0,196,FALSE,NA
2701578,1993,2,4,2,2,196,FALSE,NA
2701578,1994,0,0,0,0,196,FALSE,NA
2701578,1995,1,3,1,1,196,FALSE,NA
2701578,1996,0,0,0,0,196,FALSE,NA
2701578,1997,0,0,0,0,196,FALSE,NA
2701578,1998,0,0,0,0,196,FALSE,NA
2701578,1999,0,0,0,0,196,FALSE,NA
2701578,2000,4,88,2,2,196,FALSE,NA
2701578,2001,2,2,1,1,196,FALSE,NA
2701578,2002,0,0,0,0,196,FALSE,NA
2701578,2003,0,0,0,0,196,FALSE,NA
2701578,2004,0,0,0,0,196,FALSE,NA
2701578,2005,0,0,0,0,196,FALSE,NA
2701578,2006,0,0,0,0,196,FALSE,NA
2701578,2007,0,0,0,0,196,FALSE,NA
2701578,2008,1,5,1,1,196,FALSE,NA
2701578,2009,1,26,1,1,196,FALSE,NA
2701578,2010,1,35,1,1,196,FALSE,NA
2701578,2011,6,73,3,3,196,FALSE,NA
2701578,2012,1,16,1,1,196,FALSE,NA
2701578,2013,0,0,0,0,196,FALSE,NA
2701578,2014,3,37,3,3,196,FALSE,NA
2701578,2015,5,418,4,4,196,FALSE,NA
2701578,2016,0,0,0,0,196,FALSE,NA
2701578,2017,0,0,0,0,196,FALSE,NA
2701578,2018,5,86,3,3,196,FALSE,NA
2701578,2019,0,0,0,0,196,FALSE,NA
2701578,2020,1,10,1,1,196,FALSE,NA
2701578,2021,0,0,0,0,196,FALSE,NA
2701578,2022,0,0,0,0,196,FALSE,NA
7519710,1972,1,126,1,1,220,FALSE,NA
7519710,1973,0,0,0,0,220,FALSE,NA
7519710,1974,0,0,0,0,220,FALSE,NA
7519710,1975,0,0,0,0,220,FALSE,NA
7519710,1976,0,0,0,0,220,FALSE,NA
7519710,1977,0,0,0,0,220,FALSE,NA
7519710,1978,0,0,0,0,220,FALSE,NA
7519710,1979,0,0,0,0,220,FALSE,NA
7519710,1980,0,0,0,0,220,FALSE,NA
7519710,1981,0,0,0,0,220,FALSE,NA
7519710,1982,0,0,0,0,220,FALSE,NA
7519710,1983,0,0,0,0,220,FALSE,NA
7519710,1984,1,0,1,0,220,FALSE,NA
7519710,1985,0,0,0,0,220,FALSE,NA
7519710,1986,0,0,0,0,220,FALSE,NA
7519710,1987,0,0,0,0,220,FALSE,NA
7519710,1988,0,0,0,0,220,FALSE,NA
7519710,1989,0,0,0,0,220,FALSE,NA
7519710,1990,0,0,0,0,220,FALSE,NA
7519710,1991,0,0,0,0,220,FALSE,NA
7519710,1992,0,0,0,0,220,FALSE,NA
7519710,1993,0,0,0,0,220,FALSE,NA
7519710,1994,0,0,0,0,220,FALSE,NA
7519710,1995,0,0,0,0,220,FALSE,NA
7519710,1996,0,0,0,0,220,FALSE,NA
7519710,1997,0,0,0,0,220,FALSE,NA
7519710,1998,0,0,0,0,220,FALSE,NA
7519710,1999,0,0,0,0,220,FALSE,NA
7519710,2000,0,0,0,0,220,FALSE,NA
7519710,2001,0,0,0,0,220,FALSE,NA
7519710,2002,0,0,0,0,220,FALSE,NA
7519710,2003,0,0,0,0,220,FALSE,NA
7519710,2004,0,0,0,0,220,FALSE,NA
7519710,2005,0,0,0,0,220,FALSE,NA
7519710,2006,0,0,0,0,220,FALSE,NA
7519710,2007,0,0,0,0,220,FALSE,NA
7519710,2008,0,0,0,0,220,FALSE,NA
7519710,2009,0,0,0,0,220,FALSE,NA
7519710,2010,0,0,0,0,220,FALSE,NA
7519710,2011,0,0,0,0,220,FALSE,NA
7519710,2012,0,0,0,0,220,FALSE,NA
7519710,2013,0,0,0,0,220,FALSE,NA
7519710,2014,0,0,0,0,220,FALSE,NA
7519710,2015,0,0,0,0,220,FALSE,NA
7519710,2016,0,0,0,0,220,FALSE,NA
7519710,2017,0,0,0,0,220,FALSE,NA
7519710,2018,0,0,0,0,220,FALSE,NA
7519710,2019,0,0,0,0,220,FALSE,NA
7519710,2020,0,0,0,0,220,FALSE,NA
7519710,2021,0,0,0,0,220,FALSE,NA
7519710,2022,0,0,0,0,220,FALSE,NA
2650829,1973,1,0,1,0,7228684,FALSE,NA
2650829,1974,0,0,0,0,7228684,FALSE,NA
2650829,1975,0,0,0,0,7228684,FALSE,NA
2650829,1976,0,0,0,0,7228684,FALSE,NA
2650829,1977,0,0,0,0,7228684,FALSE,NA
2650829,1978,0,0,0,0,7228684,FALSE,NA
2650829,1979,0,0,0,0,7228684,FALSE,NA
2650829,1980,0,0,0,0,7228684,FALSE,NA
2650829,1981,0,0,0,0,7228684,FALSE,NA
2650829,1982,0,0,0,0,7228684,FALSE,NA
2650829,1983,0,0,0,0,7228684,FALSE,NA
2650829,1984,0,0,0,0,7228684,FALSE,NA
2650829,1985,0,0,0,0,7228684,FALSE,NA
2650829,1986,0,0,0,0,7228684,FALSE,NA
2650829,1987,0,0,0,0,7228684,FALSE,NA
2650829,1988,0,0,0,0,7228684,FALSE,NA
2650829,1989,0,0,0,0,7228684,FALSE,NA
2650829,1990,0,0,0,0,7228684,FALSE,NA
2650829,1991,0,0,0,0,7228684,FALSE,NA
2650829,1992,0,0,0,0,7228684,FALSE,NA
2650829,1993,0,0,0,0,7228684,FALSE,NA
2650829,1994,0,0,0,0,7228684,FALSE,NA
2650829,1995,0,0,0,0,7228684,FALSE,NA
2650829,1996,0,0,0,0,7228684,FALSE,NA
2650829,1997,0,0,0,0,7228684,FALSE,NA
2650829,1998,1,1,1,1,7228684,FALSE,NA
2650829,1999,0,0,0,0,7228684,FALSE,NA
2650829,2000,0,0,0,0,7228684,FALSE,NA
2650829,2001,0,0,0,0,7228684,FALSE,NA
2650829,2002,0,0,0,0,7228684,FALSE,NA
2650829,2003,0,0,0,0,7228684,FALSE,NA
2650829,2004,0,0,0,0,7228684,FALSE,NA
2650829,2005,2,4,1,1,7228684,FALSE,NA
2650829,2006,2,14,1,1,7228684,FALSE,NA
2650829,2007,0,0,0,0,7228684,FALSE,NA
2650829,2008,1,0,1,0,7228684,FALSE,NA
2650829,2009,1,0,1,0,7228684,FALSE,NA
2650829,2010,1,2,1,1,7228684,FALSE,NA
2650829,2011,3,3,3,2,7228684,FALSE,NA
2650829,2012,2,1,1,1,7228684,FALSE,NA
2650829,2013,0,0,0,0,7228684,FALSE,NA
2650829,2014,4,0,2,0,7228684,FALSE,NA
2650829,2015,3,10,2,2,7228684,FALSE,NA
2650829,2016,7,24,4,4,7228684,FALSE,NA
2650829,2017,6,12,3,3,7228684,FALSE,NA
2650829,2018,7,17,4,4,7228684,FALSE,NA
2650829,2019,4,10,3,3,7228684,FALSE,NA
2650829,2020,5,4,4,2,7228684,FALSE,NA
2650829,2021,6,5,3,2,7228684,FALSE,NA
2650829,2022,0,0,0,0,7228684,FALSE,NA
5410411,1973,2,0,2,0,220,FALSE,NA
5410411,1974,0,0,0,0,220,FALSE,NA
5410411,1975,0,0,0,0,220,FALSE,NA
5410411,1976,0,0,0,0,220,FALSE,NA
5410411,1977,0,0,0,0,220,FALSE,NA
5410411,1978,0,0,0,0,220,FALSE,NA
5410411,1979,0,0,0,0,220,FALSE,NA
5410411,1980,0,0,0,0,220,FALSE,NA
5410411,1981,0,0,0,0,220,FALSE,NA
5410411,1982,0,0,0,0,220,FALSE,NA
5410411,1983,0,0,0,0,220,FALSE,NA
5410411,1984,0,0,0,0,220,FALSE,NA
5410411,1985,0,0,0,0,220,FALSE,NA
5410411,1986,0,0,0,0,220,FALSE,NA
5410411,1987,0,0,0,0,220,FALSE,NA
5410411,1988,1,2,1,1,220,FALSE,NA
5410411,1989,0,0,0,0,220,FALSE,NA
5410411,1990,2,58,2,2,220,FALSE,NA
5410411,1991,0,0,0,0,220,FALSE,NA
5410411,1992,0,0,0,0,220,FALSE,NA
5410411,1993,0,0,0,0,220,FALSE,NA
5410411,1994,0,0,0,0,220,FALSE,NA
5410411,1995,0,0,0,0,220,FALSE,NA
5410411,1996,0,0,0,0,220,FALSE,NA
5410411,1997,0,0,0,0,220,FALSE,NA
5410411,1998,0,0,0,0,220,FALSE,NA
5410411,1999,1,44,1,1,220,FALSE,NA
5410411,2000,3,50,3,3,220,FALSE,NA
5410411,2001,3,57,3,3,220,FALSE,NA
5410411,2002,5,106,5,5,220,FALSE,NA
5410411,2003,0,0,0,0,220,FALSE,NA
5410411,2004,24,2040,22,22,220,FALSE,NA
5410411,2005,36,711,34,33,220,FALSE,NA
5410411,2006,2,21,1,1,220,FALSE,NA
5410411,2007,4,114,4,2,220,FALSE,NA
5410411,2008,9,265,9,9,220,FALSE,NA
5410411,2009,7,489,6,6,220,FALSE,NA
5410411,2010,4,87,4,4,220,FALSE,NA
5410411,2011,18,1125,17,17,220,FALSE,NA
5410411,2012,19,1176,14,14,220,FALSE,NA
5410411,2013,13,997,12,12,220,FALSE,NA
5410411,2014,16,1052,13,13,220,FALSE,NA
5410411,2015,18,1325,18,18,220,FALSE,NA
5410411,2016,26,1713,25,24,220,FALSE,NA
5410411,2017,35,2514,28,28,220,FALSE,NA
5410411,2018,55,4005,44,44,220,FALSE,NA
5410411,2019,87,6904,74,74,220,FALSE,NA
5410411,2020,158,9567,119,119,220,FALSE,NA
5410411,2021,242,5623,140,137,220,FALSE,NA
5410411,2022,0,0,0,0,220,FALSE,NA
2772885,1973,1,0,1,0,196,FALSE,NA
2772885,1974,0,0,0,0,196,FALSE,NA
2772885,1975,0,0,0,0,196,FALSE,NA
2772885,1976,0,0,0,0,196,FALSE,NA
2772885,1977,0,0,0,0,196,FALSE,NA
2772885,1978,0,0,0,0,196,FALSE,NA
2772885,1979,1,8,1,1,196,FALSE,NA
2772885,1980,0,0,0,0,196,FALSE,NA
2772885,1981,0,0,0,0,196,FALSE,NA
2772885,1982,0,0,0,0,196,FALSE,NA
2772885,1983,0,0,0,0,196,FALSE,NA
2772885,1984,0,0,0,0,196,FALSE,NA
2772885,1985,0,0,0,0,196,FALSE,NA
2772885,1986,0,0,0,0,196,FALSE,NA
2772885,1987,1,6,1,1,196,FALSE,NA
2772885,1988,0,0,0,0,196,FALSE,NA
2772885,1989,1,0,1,0,196,FALSE,NA
2772885,1990,0,0,0,0,196,FALSE,NA
2772885,1991,0,0,0,0,196,FALSE,NA
2772885,1992,0,0,0,0,196,FALSE,NA
2772885,1993,0,0,0,0,196,FALSE,NA
2772885,1994,0,0,0,0,196,FALSE,NA
2772885,1995,0,0,0,0,196,FALSE,NA
2772885,1996,0,0,0,0,196,FALSE,NA
2772885,1997,0,0,0,0,196,FALSE,NA
2772885,1998,0,0,0,0,196,FALSE,NA
2772885,1999,0,0,0,0,196,FALSE,NA
2772885,2000,0,0,0,0,196,FALSE,NA
2772885,2001,0,0,0,0,196,FALSE,NA
2772885,2002,0,0,0,0,196,FALSE,NA
2772885,2003,0,0,0,0,196,FALSE,NA
2772885,2004,0,0,0,0,196,FALSE,NA
2772885,2005,0,0,0,0,196,FALSE,NA
2772885,2006,0,0,0,0,196,FALSE,NA
2772885,2007,0,0,0,0,196,FALSE,NA
2772885,2008,0,0,0,0,196,FALSE,NA
2772885,2009,0,0,0,0,196,FALSE,NA
2772885,2010,0,0,0,0,196,FALSE,NA
2772885,2011,0,0,0,0,196,FALSE,NA
2772885,2012,1,1,1,1,196,FALSE,NA
2772885,2013,1,1,1,1,196,FALSE,NA
2772885,2014,0,0,0,0,196,FALSE,NA
2772885,2015,1,15,1,1,196,FALSE,NA
2772885,2016,1,2,1,1,196,FALSE,NA
2772885,2017,1,1,1,1,196,FALSE,NA
2772885,2018,1,0,1,0,196,FALSE,NA
2772885,2019,0,0,0,0,196,FALSE,NA
2772885,2020,1,1,1,1,196,FALSE,NA
2772885,2021,0,0,0,0,196,FALSE,NA
2772885,2022,0,0,0,0,196,FALSE,NA
2889037,1973,1,5,1,1,220,FALSE,NA
2889037,1974,0,0,0,0,220,FALSE,NA
2889037,1975,0,0,0,0,220,FALSE,NA
2889037,1976,0,0,0,0,220,FALSE,NA
2889037,1977,0,0,0,0,220,FALSE,NA
2889037,1978,1,9,1,1,220,FALSE,NA
2889037,1979,0,0,0,0,220,FALSE,NA
2889037,1980,0,0,0,0,220,FALSE,NA
2889037,1981,0,0,0,0,220,FALSE,NA
2889037,1982,0,0,0,0,220,FALSE,NA
2889037,1983,0,0,0,0,220,FALSE,NA
2889037,1984,0,0,0,0,220,FALSE,NA
2889037,1985,0,0,0,0,220,FALSE,NA
2889037,1986,0,0,0,0,220,FALSE,NA
2889037,1987,0,0,0,0,220,FALSE,NA
2889037,1988,0,0,0,0,220,FALSE,NA
2889037,1989,0,0,0,0,220,FALSE,NA
2889037,1990,0,0,0,0,220,FALSE,NA
2889037,1991,0,0,0,0,220,FALSE,NA
2889037,1992,0,0,0,0,220,FALSE,NA
2889037,1993,0,0,0,0,220,FALSE,NA
2889037,1994,0,0,0,0,220,FALSE,NA
2889037,1995,0,0,0,0,220,FALSE,NA
2889037,1996,0,0,0,0,220,FALSE,NA
2889037,1997,0,0,0,0,220,FALSE,NA
2889037,1998,0,0,0,0,220,FALSE,NA
2889037,1999,0,0,0,0,220,FALSE,NA
2889037,2000,0,0,0,0,220,FALSE,NA
2889037,2001,0,0,0,0,220,FALSE,NA
2889037,2002,0,0,0,0,220,FALSE,NA
2889037,2003,0,0,0,0,220,FALSE,NA
2889037,2004,0,0,0,0,220,FALSE,NA
2889037,2005,1,156,1,1,220,FALSE,NA
2889037,2006,0,0,0,0,220,FALSE,NA
2889037,2007,1,14,1,1,220,FALSE,NA
2889037,2008,3,168,3,3,220,FALSE,NA
2889037,2009,2,172,2,2,220,FALSE,NA
2889037,2010,0,0,0,0,220,FALSE,NA
2889037,2011,3,11,1,1,220,FALSE,NA
2889037,2012,4,70,4,3,220,FALSE,NA
2889037,2013,0,0,0,0,220,FALSE,NA
2889037,2014,8,162,8,8,220,FALSE,NA
2889037,2015,1,5,1,1,220,FALSE,NA
2889037,2016,4,290,4,4,220,FALSE,NA
2889037,2017,2,153,2,2,220,FALSE,NA
2889037,2018,3,244,2,2,220,FALSE,NA
2889037,2019,3,136,3,3,220,FALSE,NA
2889037,2020,5,183,5,5,220,FALSE,NA
2889037,2021,2,25,1,1,220,FALSE,NA
2889037,2022,0,0,0,0,220,FALSE,NA
6161340,1973,2,0,2,0,358,FALSE,NA
6161340,1974,0,0,0,0,358,FALSE,NA
6161340,1975,0,0,0,0,358,FALSE,NA
6161340,1976,0,0,0,0,358,FALSE,NA
6161340,1977,0,0,0,0,358,FALSE,NA
6161340,1978,0,0,0,0,358,FALSE,NA
6161340,1979,0,0,0,0,358,FALSE,NA
6161340,1980,0,0,0,0,358,FALSE,NA
6161340,1981,0,0,0,0,358,FALSE,NA
6161340,1982,0,0,0,0,358,FALSE,NA
6161340,1983,0,0,0,0,358,FALSE,NA
6161340,1984,0,0,0,0,358,FALSE,NA
6161340,1985,0,0,0,0,358,FALSE,NA
6161340,1986,0,0,0,0,358,FALSE,NA
6161340,1987,0,0,0,0,358,FALSE,NA
6161340,1988,0,0,0,0,358,FALSE,NA
6161340,1989,0,0,0,0,358,FALSE,NA
6161340,1990,0,0,0,0,358,FALSE,NA
6161340,1991,0,0,0,0,358,FALSE,NA
6161340,1992,0,0,0,0,358,FALSE,NA
6161340,1993,0,0,0,0,358,FALSE,NA
6161340,1994,0,0,0,0,358,FALSE,NA
6161340,1995,0,0,0,0,358,FALSE,NA
6161340,1996,0,0,0,0,358,FALSE,NA
6161340,1997,0,0,0,0,358,FALSE,NA
6161340,1998,0,0,0,0,358,FALSE,NA
6161340,1999,0,0,0,0,358,FALSE,NA
6161340,2000,0,0,0,0,358,FALSE,NA
6161340,2001,0,0,0,0,358,FALSE,NA
6161340,2002,0,0,0,0,358,FALSE,NA
6161340,2003,0,0,0,0,358,FALSE,NA
6161340,2004,0,0,0,0,358,FALSE,NA
6161340,2005,0,0,0,0,358,FALSE,NA
6161340,2006,0,0,0,0,358,FALSE,NA
6161340,2007,0,0,0,0,358,FALSE,NA
6161340,2008,0,0,0,0,358,FALSE,NA
6161340,2009,0,0,0,0,358,FALSE,NA
6161340,2010,0,0,0,0,358,FALSE,NA
6161340,2011,0,0,0,0,358,FALSE,NA
6161340,2012,0,0,0,0,358,FALSE,NA
6161340,2013,0,0,0,0,358,FALSE,NA
6161340,2014,0,0,0,0,358,FALSE,NA
6161340,2015,0,0,0,0,358,FALSE,NA
6161340,2016,0,0,0,0,358,FALSE,NA
6161340,2017,0,0,0,0,358,FALSE,NA
6161340,2018,0,0,0,0,358,FALSE,NA
6161340,2019,0,0,0,0,358,FALSE,NA
6161340,2020,0,0,0,0,358,FALSE,NA
6161340,2021,0,0,0,0,358,FALSE,NA
6161340,2022,0,0,0,0,358,FALSE,NA
3042845,1973,1,0,1,0,220,FALSE,NA
3042845,1974,1,27,1,1,220,FALSE,NA
3042845,1975,0,0,0,0,220,FALSE,NA
3042845,1976,2,0,2,0,220,FALSE,NA
3042845,1977,5,453,5,3,220,FALSE,NA
3042845,1978,1,77,1,1,220,FALSE,NA
3042845,1979,1,0,1,0,220,FALSE,NA
3042845,1980,4,72,3,3,220,FALSE,NA
3042845,1981,2,9,2,1,220,FALSE,NA
3042845,1982,8,294,8,8,220,FALSE,NA
3042845,1983,3,465,3,3,220,FALSE,NA
3042845,1984,1,66,1,1,220,FALSE,NA
3042845,1985,0,0,0,0,220,FALSE,NA
3042845,1986,5,1348,5,5,220,FALSE,NA
3042845,1987,1,4,1,1,220,FALSE,NA
3042845,1988,3,39,2,2,220,FALSE,NA
3042845,1989,3,11,3,2,220,FALSE,NA
3042845,1990,1,88,1,1,220,FALSE,NA
3042845,1991,14,2592,10,10,220,FALSE,NA
3042845,1992,3,416,3,3,220,FALSE,NA
3042845,1993,6,208,6,4,220,FALSE,NA
3042845,1994,6,499,6,6,220,FALSE,NA
3042845,1995,0,0,0,0,220,FALSE,NA
3042845,1996,0,0,0,0,220,FALSE,NA
3042845,1997,0,0,0,0,220,FALSE,NA
3042845,1998,4,135,4,4,220,FALSE,NA
3042845,1999,1,64,1,1,220,FALSE,NA
3042845,2000,9,874,9,9,220,FALSE,NA
3042845,2001,2,90,2,2,220,FALSE,NA
3042845,2002,3,48,3,3,220,FALSE,NA
3042845,2003,7,428,7,7,220,FALSE,NA
3042845,2004,11,814,11,11,220,FALSE,NA
3042845,2005,2,75,2,2,220,FALSE,NA
3042845,2006,0,0,0,0,220,FALSE,NA
3042845,2007,2,2,1,1,220,FALSE,NA
3042845,2008,8,371,8,7,220,FALSE,NA
3042845,2009,8,355,8,8,220,FALSE,NA
3042845,2010,19,446,19,18,220,FALSE,NA
3042845,2011,22,1411,21,21,220,FALSE,NA
3042845,2012,17,522,17,17,220,FALSE,NA
3042845,2013,25,1105,23,22,220,FALSE,NA
3042845,2014,34,1823,25,24,220,FALSE,NA
3042845,2015,15,1086,15,14,220,FALSE,NA
3042845,2016,18,723,18,18,220,FALSE,NA
3042845,2017,4,200,4,4,220,FALSE,NA
3042845,2018,72,1907,66,62,220,FALSE,NA
3042845,2019,249,7079,212,208,220,FALSE,NA
3042845,2020,260,7120,236,229,220,FALSE,NA
3042845,2021,5,194,5,5,220,FALSE,NA
3042845,2022,0,0,0,0,220,FALSE,NA
2498252,1973,2,1,2,1,212,FALSE,NA
2498252,1974,0,0,0,0,212,FALSE,NA
2498252,1975,0,0,0,0,212,FALSE,NA
2498252,1976,0,0,0,0,212,FALSE,NA
2498252,1977,10,18,2,2,212,FALSE,NA
2498252,1978,0,0,0,0,212,FALSE,NA
2498252,1979,0,0,0,0,212,FALSE,NA
2498252,1980,0,0,0,0,212,FALSE,NA
2498252,1981,16,243,5,5,212,FALSE,NA
2498252,1982,47,524,10,10,212,FALSE,NA
2498252,1983,48,516,22,22,212,FALSE,NA
2498252,1984,32,101,9,9,212,FALSE,NA
2498252,1985,4,3,3,3,212,FALSE,NA
2498252,1986,10,8,6,6,212,FALSE,NA
2498252,1987,17,25,10,8,212,FALSE,NA
2498252,1988,39,12,17,9,212,FALSE,NA
2498252,1989,20,38,15,11,212,FALSE,NA
2498252,1990,44,548,27,24,212,FALSE,NA
2498252,1991,53,458,28,23,212,FALSE,NA
2498252,1992,69,677,44,40,212,FALSE,NA
2498252,1993,134,1063,75,69,212,FALSE,NA
2498252,1994,218,1652,111,96,212,FALSE,NA
2498252,1995,339,2457,135,129,212,FALSE,NA
2498252,1996,352,3657,202,195,212,FALSE,NA
2498252,1997,360,4177,243,235,212,FALSE,NA
2498252,1998,443,6150,277,267,212,FALSE,NA
2498252,1999,566,8560,360,340,212,FALSE,NA
2498252,2000,989,16044,627,606,212,FALSE,NA
2498252,2001,1200,18305,715,693,212,FALSE,NA
2498252,2002,1433,20193,777,751,212,FALSE,NA
2498252,2003,1082,16336,549,527,212,FALSE,NA
2498252,2004,1312,20954,692,656,212,FALSE,NA
2498252,2005,1321,19457,703,673,212,FALSE,NA
2498252,2006,1569,21762,793,753,212,FALSE,NA
2498252,2007,1969,32959,974,917,212,FALSE,NA
